regla_id_dominante,soporte_busqueda,confianzas_superadas,mejor_confianza_minima,particula,metodo_similitud,consecuente_dominante,consecuente_anomalo,Z,numero_condiciones_Z,fitness,soporte_anomalo,confianza_anomala,confianza_inversa,cf_directo,cf_inverso
RD_0279,0.001,0.60,0.6,23,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,24,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,29,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,30,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,31,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,32,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_0279,0.001,0.60,0.6,33,gaussiana,0,1,colesterol=3,1,0.023180141674318304,0.020235358393235127,0.6648597508837301,0.16377873953806532,0.5055795658512856,0.0916973044006951
RD_1180,0.001,0.60,0.6,33,triangular,0,1,"presion_sistolica(c=0.652, r=0.139) Y glucosa=1",2,0.022711115020656647,0.006194583601543465,0.8142737964598291,0.17449531271953425,0.6932961776400847,0.09827451421106846
RD_0311,0.001,0.60,0.6,18,triangular,0,1,"peso_kg(c=0.544, r=0.120) Y presion_diastolica(c=0.417, r=0.090) Y glucosa=1",3,0.02257469609202418,0.0015590232456250653,0.7444371641548189,0.15850918864100869,0.6970873523994596,0.12953725821775033
RD_0820,0.001,0.60,0.6,13,gaussiana,1,0,"presion_diastolica(c=0.155, r=0.177) Y fumador=0",2,0.022440524041765626,0.006413500999708091,0.8037051494457029,0.16658444155085952,0.6891998199556963,0.0976807743937375
RD_0820,0.001,0.60,0.6,5,gaussiana,1,0,"presion_diastolica(c=0.082, r=0.270)",1,0.02239519226732212,0.005480603534506255,0.7373436273526373,0.14235333855860402,0.584127409975009,0.0766791350136446
RD_0732,0.001,0.60,0.6,1,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,3,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,8,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,10,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,13,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,15,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,16,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,17,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,19,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,21,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,22,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,24,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,26,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,29,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,30,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,31,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0732,0.001,0.60,0.6,32,gaussiana,0,1,colesterol=3,1,0.021820617765406343,0.03055786158093444,0.6974537456902549,0.17640184872890105,0.5046670213520935,0.08647530685458699
RD_0146,0.001,0.60,0.6,9,triangular,0,1,colesterol=3,1,0.02167862337661226,0.012518792947045568,0.6280028498418679,0.1573852679666735,0.4755423862717008,0.09117430539294216
RD_0146,0.001,0.60,0.6,16,triangular,0,1,colesterol=3,1,0.02167862337661226,0.012518792947045568,0.6280028498418679,0.1573852679666735,0.4755423862717008,0.09117430539294216
RD_0146,0.001,0.60,0.6,20,triangular,0,1,colesterol=3,1,0.02167862337661226,0.012518792947045568,0.6280028498418679,0.1573852679666735,0.4755423862717008,0.09117430539294216
RD_0146,0.001,0.60,0.6,24,triangular,0,1,colesterol=3,1,0.02167862337661226,0.012518792947045568,0.6280028498418679,0.1573852679666735,0.4755423862717008,0.09117430539294216
RD_0146,0.001,0.60,0.6,30,triangular,0,1,colesterol=3,1,0.02167862337661226,0.012518792947045568,0.6280028498418679,0.1573852679666735,0.4755423862717008,0.09117430539294216
RD_0820,0.001,0.60,0.6,17,gaussiana,1,0,"presion_diastolica(c=0.157, r=0.200) Y fumador=0",2,0.021540386837395984,0.00686649914468204,0.7698309672771603,0.17835062713459843,0.6355656981888371,0.10167502855540819
RD_1139,0.001,0.60,0.6,18,triangular,0,1,"presion_sistolica(c=0.558, r=0.113) Y glucosa=1 Y alcohol=0",3,0.020218317836613906,0.0029791043813297497,0.6924094555892747,0.3008309276006863,0.5014827076448864,0.16126831516536397
RD_0736,0.001,0.60,0.6,8,gaussiana,1,0,"presion_diastolica(c=0.172, r=0.278)",1,0.019472372203131767,0.00797574880808613,0.609599282309596,0.20191769134395268,0.39979209389094356,0.09741249264645788
RD_0820,0.001,0.60,0.6,31,gaussiana,1,0,"presion_diastolica(c=0.206, r=0.196)",1,0.01934606542761218,0.00689530019818272,0.6509340319985529,0.17909870644630443,0.4473122173310422,0.08649915954920026
RD_1037,0.001,0.60,0.6,8,gaussiana,0,1,"presion_sistolica(c=0.580, r=0.168) Y presion_diastolica(c=0.621, r=0.300)",2,0.018801079597474228,0.0052969777966955615,0.6152697150653816,0.280785227466992,0.40121800972209737,0.14058002738085024
RD_0735,0.001,0.60,0.6,31,triangular,1,0,"presion_diastolica(c=0.168, r=0.237)",1,0.018735849111623275,0.007671199996713511,0.6105185554474012,0.1942075948535066,0.4012053981708345,0.09339779173980851
RD_0820,0.001,0.60,0.6,18,gaussiana,1,0,"presion_diastolica(c=0.146, r=0.128) Y alcohol=0",2,0.01836088803920624,0.004907184707568989,0.831028794525633,0.12745934305374,0.7324622579989191,0.07520205104916139
RD_0820,0.001,0.60,0.6,25,gaussiana,1,0,"presion_diastolica(c=0.174, r=0.162) Y glucosa=1",2,0.018255415710590184,0.004742229148247887,0.8411359788401076,0.12317478307137368,0.7484652998301704,0.07317139103736302
RD_0819,0.001,0.60,0.6,8,triangular,1,0,"presion_sistolica(c=0.378, r=0.104) Y actividad_fisica=1",2,0.01806965283401962,0.010378987986392038,0.6273900646670582,0.26958410354265033,0.41003426905617546,0.1322059217802406
RD_0763,0.001,0.60,0.6,13,gaussiana,1,0,"presion_diastolica(c=0.158, r=0.260) Y glucosa=1",2,0.017973429731757036,0.006892769647452139,0.766406241212293,0.1466546733500455,0.6379979761477054,0.08451482796363577
RD_0819,0.001,0.60,0.6,7,triangular,1,0,"presion_sistolica(c=0.427, r=0.103) Y fumador=0 Y actividad_fisica=1",3,0.017684571002125817,0.013722069230089111,0.614534518377098,0.35641738259971717,0.38967965409707195,0.18152932354759754
RD_1037,0.001,0.60,0.6,28,gaussiana,0,1,"peso_kg(c=0.529, r=0.087)",1,0.01764630625209702,0.0030457210768596987,0.6445812440179032,0.16144932416000718,0.44683754198029196,0.07898309606615517
RD_0763,0.001,0.60,0.6,2,gaussiana,1,0,"presion_diastolica(c=0.160, r=0.300) Y glucosa=1",2,0.01727761342160703,0.00791669879393666,0.7155893903229003,0.16844039987099274,0.559246715997477,0.09268331629336726
RD_0763,0.001,0.60,0.6,35,gaussiana,1,0,"presion_diastolica(c=0.168, r=0.300) Y sexo=1",2,0.01714079972831683,0.00981601758682494,0.6597604645236816,0.2088514380175519,0.47272820525599785,0.10877793754045958
RD_0052,0.001,0.60,0.6,23,triangular,0,1,"peso_kg(c=0.556, r=0.099) Y presion_diastolica(c=0.443, r=0.108)",2,0.016994735452662682,0.0017213330108348216,0.7500988672709162,0.10310203268231964,0.6793451168858002,0.0750490510503789
RD_0052,0.001,0.60,0.6,6,triangular,0,1,"peso_kg(c=0.552, r=0.097) Y presion_diastolica(c=0.424, r=0.101)",2,0.01692435990148116,0.0017521495488974186,0.7408451226073555,0.10494783921393604,0.6674713875390849,0.07606779953765493
RD_0039,0.001,0.60,0.6,2,gaussiana,0,1,"peso_kg(c=0.559, r=0.112) Y presion_diastolica(c=0.414, r=0.109) Y alcohol=0",3,0.016716619533292357,0.0010278121411373192,0.8795821706772667,0.10008603523226035,0.8488502982593787,0.07877299244670512
RD_0763,0.001,0.60,0.6,5,gaussiana,1,0,"presion_diastolica(c=0.192, r=0.300) Y sexo=1",2,0.016414507926518565,0.010839261727265103,0.6293969484154198,0.23062258994181073,0.42567363350927634,0.11568375370959538
RD_0052,0.001,0.60,0.6,33,triangular,0,1,"peso_kg(c=0.556, r=0.099) Y presion_diastolica(c=0.443, r=0.102) Y alcohol=0",3,0.016105470953801222,0.0017301849365227752,0.8559557906265445,0.10363223312920368,0.8151729901520881,0.07902848179891926
RD_0052,0.001,0.60,0.6,20,triangular,0,1,"peso_kg(c=0.555, r=0.099) Y presion_diastolica(c=0.444, r=0.106) Y alcohol=0",3,0.016105181378659978,0.0017364683687279875,0.8540374350183827,0.10400858949284814,0.8127114963341572,0.07926641348771135
RD_0052,0.001,0.60,0.6,7,triangular,0,1,"peso_kg(c=0.555, r=0.099) Y presion_diastolica(c=0.443, r=0.100) Y alcohol=0",3,0.01610384491292177,0.0017346456573538978,0.8545473902020179,0.10389941523866317,0.8133658335835176,0.07919607265513792
RD_0052,0.001,0.60,0.6,13,triangular,0,1,"peso_kg(c=0.554, r=0.098) Y presion_diastolica(c=0.444, r=0.110) Y alcohol=0",3,0.016102085868082972,0.0017427708664478332,0.8520375761796826,0.10438608781641576,0.8101454235230208,0.07950219997817674
RD_0052,0.001,0.60,0.6,24,triangular,0,1,"peso_kg(c=0.555, r=0.099) Y presion_diastolica(c=0.440, r=0.103) Y alcohol=0",3,0.016099061709914143,0.0017363849930483637,0.8538682471265813,0.10400359557128189,0.8124944067872732,0.07925746479202134
RD_0052,0.001,0.60,0.6,28,triangular,0,1,"peso_kg(c=0.557, r=0.100) Y presion_diastolica(c=0.443, r=0.109) Y alcohol=0",3,0.01609076297116272,0.0017273318299597861,0.8563574095770848,0.10346134168388087,0.8156883182589901,0.07890642840396164
RD_0052,0.001,0.60,0.6,2,triangular,0,1,"peso_kg(c=0.554, r=0.099) Y presion_diastolica(c=0.436, r=0.114) Y alcohol=0",3,0.01608696318385368,0.0017445868531351105,0.8510137031668059,0.10449485928457666,0.8088316644468517,0.07955654503143282
RD_0052,0.001,0.60,0.6,1,triangular,0,1,"peso_kg(c=0.553, r=0.099) Y presion_diastolica(c=0.444, r=0.103) Y alcohol=0",3,0.016075901383701508,0.0017569279096625392,0.8469903996302222,0.10523404688245362,0.8036692551725617,0.08001252395924856
RD_0052,0.001,0.60,0.6,14,triangular,0,1,"peso_kg(c=0.556, r=0.096) Y presion_diastolica(c=0.436, r=0.098) Y alcohol=0",3,0.01599501108530501,0.0017086870637650112,0.8590244976417254,0.10234458317087496,0.8191105308847718,0.07810917077590401
RD_0052,0.001,0.60,0.6,8,triangular,0,1,"peso_kg(c=0.554, r=0.105) Y presion_diastolica(c=0.444, r=0.107) Y alcohol=0",3,0.0159498846042192,0.0017962490307718013,0.8317236894658898,0.10758924921006506,0.7840801276251113,0.08136864609758479
RD_0052,0.001,0.60,0.6,5,triangular,0,1,"peso_kg(c=0.548, r=0.098) Y presion_diastolica(c=0.444, r=0.103) Y alcohol=0",3,0.01593646621036831,0.001792518928713278,0.8323618603796527,0.10736582869705247,0.7848989819357132,0.08121537460051682
RD_0356,0.001,0.60,0.6,4,triangular,0,1,colesterol=3 Y alcohol=0,2,0.015889093697109516,0.02383798294700012,0.6851981977633232,0.16320784891766085,0.5263541917443969,0.0905612263357376
RD_0356,0.001,0.60,0.6,5,triangular,0,1,colesterol=3 Y alcohol=0,2,0.015889093697109516,0.02383798294700012,0.6851981977633232,0.16320784891766085,0.5263541917443969,0.0905612263357376
RD_0356,0.001,0.60,0.6,7,triangular,0,1,colesterol=3 Y alcohol=0,2,0.015889093697109516,0.02383798294700012,0.6851981977633232,0.16320784891766085,0.5263541917443969,0.0905612263357376
RD_0356,0.001,0.60,0.6,26,triangular,0,1,colesterol=3 Y alcohol=0,2,0.015889093697109516,0.02383798294700012,0.6851981977633232,0.16320784891766085,0.5263541917443969,0.0905612263357376
RD_0356,0.001,0.60,0.6,27,triangular,0,1,colesterol=3 Y alcohol=0,2,0.015889093697109516,0.02383798294700012,0.6851981977633232,0.16320784891766085,0.5263541917443969,0.0905612263357376
RD_0052,0.001,0.60,0.6,31,triangular,0,1,"peso_kg(c=0.548, r=0.100) Y presion_diastolica(c=0.411, r=0.099) Y alcohol=0",3,0.01587789101755585,0.0017972718947533884,0.8292189048685337,0.10765051530732535,0.7808661709554463,0.08133476187412807
RD_0052,0.001,0.60,0.6,19,triangular,0,1,"peso_kg(c=0.559, r=0.097) Y presion_diastolica(c=0.443, r=0.107) Y alcohol=0",3,0.015839667191129662,0.001678164580748397,0.8635563643695284,0.10051638954319433,0.8249254913054122,0.07680532294408317
RD_0052,0.001,0.60,0.6,3,triangular,0,1,"peso_kg(c=0.549, r=0.095) Y presion_diastolica(c=0.455, r=0.086)",2,0.015816895180242124,0.0016974522697650657,0.7268176425833234,0.10167165696143697,0.6494723496060755,0.07306036287689022
RD_0052,0.001,0.60,0.6,9,triangular,0,1,"peso_kg(c=0.546, r=0.098) Y presion_diastolica(c=0.443, r=0.107) Y alcohol=0",3,0.015795381463169205,0.0018029754506060523,0.8250917982053225,0.10799213903627575,0.7755705690898618,0.08146457378703893
RD_0052,0.001,0.60,0.6,12,triangular,0,1,"peso_kg(c=0.558, r=0.099) Y presion_diastolica(c=0.449, r=0.108) Y alcohol=0",3,0.015789932239364347,0.0016883175766836784,0.8587202350232865,0.10112451970287516,0.8187201233132411,0.0771444687372031
RD_0820,0.001,0.60,0.6,29,gaussiana,1,0,"presion_sistolica(c=0.477, r=0.099) Y presion_diastolica(c=0.382, r=0.263)",2,0.015669003505223766,0.00954572406111861,0.620024529753438,0.2479408847043795,0.39837217210961023,0.11799772626371488
RD_0052,0.001,0.60,0.6,18,triangular,0,1,"peso_kg(c=0.562, r=0.099) Y presion_diastolica(c=0.408, r=0.103) Y alcohol=0",3,0.015570976440948535,0.0016521045204820884,0.8630112586838454,0.09895547996418318,0.8242260514988825,0.07556653378102862
RD_0735,0.001,0.60,0.6,27,triangular,1,0,"presion_sistolica(c=0.299, r=0.199) Y glucosa=1",2,0.015448757293329712,0.009495882279940726,0.6051981342952897,0.2404020830364741,0.3930257030662277,0.11792173264601846
RD_0052,0.001,0.60,0.6,32,triangular,0,1,"peso_kg(c=0.557, r=0.100) Y presion_diastolica(c=0.458, r=0.108) Y alcohol=0",3,0.015377871085108047,0.0016636632625593463,0.8529019949849571,0.09964780956915485,0.8112545826050146,0.07582266486916232
RD_0279,0.001,0.60,0.6,4,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.015264854964064007,0.019575899925435288,0.6705383977164042,0.15844128642579086,0.5139570706117297,0.08910192603768585
RD_0279,0.001,0.60,0.6,5,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.015264854964064007,0.019575899925435288,0.6705383977164042,0.15844128642579086,0.5139570706117297,0.08910192603768585
RD_0279,0.001,0.60,0.6,18,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.015264854964064007,0.019575899925435288,0.6705383977164042,0.15844128642579086,0.5139570706117297,0.08910192603768585
RD_0279,0.001,0.60,0.6,26,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.015264854964064007,0.019575899925435288,0.6705383977164042,0.15844128642579086,0.5139570706117297,0.08910192603768585
RD_0279,0.001,0.60,0.6,27,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.015264854964064007,0.019575899925435288,0.6705383977164042,0.15844128642579086,0.5139570706117297,0.08910192603768585
RD_0052,0.001,0.60,0.6,11,triangular,0,1,"peso_kg(c=0.541, r=0.099) Y presion_diastolica(c=0.450, r=0.109) Y alcohol=0",3,0.015251136199763942,0.001833545681951671,0.8002700923632127,0.10982319262756976,0.7437211688947643,0.08202609707844398
RD_0763,0.001,0.60,0.6,23,gaussiana,1,0,"presion_diastolica(c=0.169, r=0.297) Y alcohol=0",2,0.014894391516795714,0.010054141340099878,0.6273549489655849,0.2139179008531889,0.42250913143789465,0.105756707312621
RD_0052,0.001,0.60,0.6,22,triangular,0,1,"peso_kg(c=0.567, r=0.099) Y presion_diastolica(c=0.449, r=0.107) Y alcohol=0",3,0.014788185533730808,0.0015509587051073836,0.8698966109394278,0.09289718729402456,0.8330608326725532,0.07100650974689875
RD_0561,0.001,0.60,0.6,17,gaussiana,1,0,sexo=2 Y colesterol=1 Y alcohol=0,3,0.01475109589863688,0.005,0.7692307692307693,0.16393442622950818,0.6351648351648352,0.09289617486338796
RD_0560,0.001,0.60,0.6,17,triangular,1,0,sexo=2 Y colesterol=1 Y alcohol=0,3,0.01475109589863688,0.005,0.7692307692307693,0.16393442622950818,0.6351648351648352,0.09289617486338796
RD_0052,0.001,0.60,0.6,27,triangular,0,1,"peso_kg(c=0.535, r=0.101) Y presion_diastolica(c=0.433, r=0.104) Y alcohol=0",3,0.01454217710581561,0.0018475159705364512,0.7752688972600372,0.11065996572213262,0.7116414611880572,0.0817387850423331
RD_0736,0.001,0.60,0.6,15,gaussiana,1,0,"presion_sistolica(c=0.456, r=0.102) Y presion_diastolica(c=0.352, r=0.245) Y alcohol=0",3,0.014510918714305043,0.011314291683098382,0.6083839734116804,0.28643776412907296,0.3979236598029916,0.14586635759722624
RD_0052,0.001,0.60,0.6,21,triangular,0,1,"peso_kg(c=0.532, r=0.107) Y presion_diastolica(c=0.455, r=0.105) Y alcohol=0",3,0.014487980328169345,0.0019102315721504204,0.7587425643551907,0.11441641840536956,0.6904360777308529,0.08393524495872058
RD_0356,0.001,0.60,0.6,28,triangular,0,1,colesterol=3 Y fumador=0,2,0.014434000051632964,0.022264919493475106,0.6799153610135666,0.1524377974820333,0.5184057191993139,0.08352917136365613
RD_0356,0.001,0.60,0.6,35,triangular,0,1,colesterol=3 Y fumador=0,2,0.014434000051632964,0.022264919493475106,0.6799153610135666,0.1524377974820333,0.5184057191993139,0.08352917136365613
RD_0735,0.001,0.60,0.6,35,triangular,1,0,"presion_sistolica(c=0.390, r=0.181) Y presion_diastolica(c=0.210, r=0.287) Y fumador=0",3,0.014342152823725297,0.011314927847456946,0.6063505693227184,0.28645386955587204,0.3947974739247235,0.14531149534619295
RD_0052,0.001,0.60,0.6,35,triangular,0,1,"peso_kg(c=0.569, r=0.096) Y presion_diastolica(c=0.445, r=0.102) Y alcohol=0",3,0.01433351113588743,0.0014864818166183764,0.8763580977491352,0.08903523947660377,0.8413517406611808,0.06814515472267693
RD_0146,0.001,0.60,0.6,4,triangular,0,1,colesterol=3 Y alcohol=0,2,0.014327522216398946,0.012166679719462638,0.6332831278028407,0.15295852851086772,0.48298674969775585,0.08899326260212011
RD_0732,0.001,0.60,0.6,4,gaussiana,0,1,colesterol=3 Y alcohol=0,2,0.01417050847887308,0.029289505106126715,0.7017050458692321,0.1690799873345504,0.5116273097403387,0.0830908058019708
RD_0561,0.001,0.60,0.6,4,gaussiana,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0561,0.001,0.60,0.6,10,gaussiana,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0561,0.001,0.60,0.6,19,gaussiana,1,0,colesterol=1 Y alcohol=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0561,0.001,0.60,0.6,20,gaussiana,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0561,0.001,0.60,0.6,26,gaussiana,1,0,colesterol=1 Y alcohol=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,4,triangular,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,10,triangular,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,19,triangular,1,0,colesterol=1 Y alcohol=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,20,triangular,1,0,colesterol=1 Y fumador=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,25,triangular,1,0,colesterol=1 Y alcohol=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0560,0.001,0.60,0.6,26,triangular,1,0,colesterol=1 Y alcohol=0 Y actividad_fisica=0,3,0.01402793011788654,0.0035,0.875,0.11475409836065574,0.8023809523809524,0.06993152106246109
RD_0052,0.001,0.60,0.6,10,triangular,0,1,"presion_diastolica(c=0.392, r=0.110) Y colesterol=3",2,0.013969332560735079,0.0015646016024066722,0.7112339560637194,0.09371435075651495,0.6294765011484811,0.06657595256652793
RD_0279,0.001,0.60,0.6,28,gaussiana,0,1,colesterol=3 Y fumador=0,2,0.013731711342679417,0.018172341949564606,0.6644230795450079,0.14708132176939281,0.504935360228593,0.08158496566647364
RD_0279,0.001,0.60,0.6,35,gaussiana,0,1,colesterol=3 Y fumador=0,2,0.013731711342679417,0.018172341949564606,0.6644230795450079,0.14708132176939281,0.504935360228593,0.08158496566647364
RD_1119,0.001,0.60,0.6,18,gaussiana,0,1,"presion_sistolica(c=0.558, r=0.113) Y glucosa=1 Y alcohol=0",3,0.013585932101673682,0.0017448017430052873,0.6863460965479107,0.2148070682903376,0.4960125612108212,0.10956119392225816
RD_0732,0.001,0.60,0.6,28,gaussiana,0,1,colesterol=3 Y fumador=0,2,0.013442995826311869,0.027606441063153603,0.7042819885320485,0.15936413703124144,0.5158463164766471,0.07818023739006644
RD_0732,0.001,0.60,0.6,35,gaussiana,0,1,colesterol=3 Y fumador=0,2,0.013442995826311869,0.027606441063153603,0.7042819885320485,0.15936413703124144,0.5158463164766471,0.07818023739006644
RD_0763,0.001,0.60,0.6,29,gaussiana,1,0,"presion_diastolica(c=0.229, r=0.300) Y glucosa=1",2,0.013246349631628629,0.010175536019390072,0.6047911961357424,0.2165007663700015,0.3875419121401856,0.10254129334148271
RD_0146,0.001,0.60,0.6,8,triangular,0,1,"presion_diastolica(c=0.443, r=0.094) Y colesterol=3",2,0.01305369122351212,0.008983935540706752,0.6939149445752144,0.11294532216088318,0.568468097947153,0.06888877988396268
RD_0146,0.001,0.60,0.6,33,triangular,0,1,"presion_diastolica(c=0.451, r=0.090) Y colesterol=3",2,0.013045399409005865,0.008936160052591737,0.6953567383226711,0.1123446925290148,0.5705008009072646,0.06859972530236504
RD_0146,0.001,0.60,0.6,3,triangular,0,1,"presion_diastolica(c=0.455, r=0.099) Y colesterol=3",2,0.013043815030126228,0.008926801629398302,0.6956416765911214,0.11222703917790704,0.5709025191577077,0.0685431291284404
RD_0146,0.001,0.60,0.6,13,triangular,0,1,"presion_diastolica(c=0.451, r=0.081) Y colesterol=3",2,0.01304285735091747,0.008921106839269412,0.6958154744563176,0.11215544472992468,0.5711475468779823,0.06850869318556609
RD_0052,0.001,0.60,0.6,29,triangular,0,1,"presion_diastolica(c=0.430, r=0.108) Y colesterol=3 Y fumador=0",3,0.012871345812421074,0.001329706754793165,0.8796942048309493,0.07964494285977632,0.8456323896310085,0.060883882737923424
RD_0820,0.001,0.60,0.6,27,gaussiana,1,0,"presion_diastolica(c=0.142, r=0.121) Y actividad_fisica=1",2,0.012784750869629092,0.0038816396688818723,0.7951873438927736,0.10082180958134733,0.6757132944968915,0.056761133636484516
RD_0052,0.001,0.60,0.6,25,triangular,0,1,"peso_kg(c=0.617, r=0.193) Y presion_diastolica(c=0.488, r=0.091) Y alcohol=0",3,0.012633644807379774,0.0017823467279054583,0.7318157863253579,0.1067565482303807,0.6558856026389359,0.07704785564158557
RD_0146,0.001,0.60,0.6,5,triangular,0,1,"presion_diastolica(c=0.458, r=0.084) Y colesterol=3",2,0.012629998672116277,0.008699234441910212,0.6941409945373055,0.10936608261965612,0.5687867929254647,0.0666154638040515
RD_0736,0.001,0.60,0.6,22,gaussiana,1,0,"presion_diastolica(c=0.165, r=0.295) Y sexo=1",2,0.01252642986635685,0.007257514777927999,0.621948299253952,0.18373455133994937,0.41877765735641603,0.08973566029356557
RD_0732,0.001,0.60,0.6,7,gaussiana,0,1,colesterol=3 Y actividad_fisica=1,2,0.012301030104392475,0.02490596742974689,0.7092316494700754,0.1437750703645539,0.5239499709123091,0.07043246943772369
RD_0732,0.001,0.60,0.6,23,gaussiana,0,1,colesterol=3 Y actividad_fisica=1,2,0.012301030104392475,0.02490596742974689,0.7092316494700754,0.1437750703645539,0.5239499709123091,0.07043246943772369
